Points_0,Points_1,Points_2,TI,U_0,U_1,U_2,U_Magnitude,k,p
-1173.81,-31.5,90.314,0.0800923,8.00302,-4.27448e-05,0.000122831,8.00302,0.615819,0.161483
-1136.49,-31.5,90.314,0.0800925,8.00287,-7.7252e-05,0.00016088,8.00287,0.615822,0.162682
-1102.55,-31.5,90.314,0.0800927,8.00267,-9.06135e-05,0.000190199,8.00267,0.615825,0.164257
-1071.7,-31.5,90.314,0.0800929,8.00243,-0.000118067,0.000244125,8.00243,0.615828,0.166127
-1043.65,-31.5,90.314,0.0800931,8.00218,-0.000138797,0.000288041,8.00218,0.615831,0.168074
-1018.14,-31.5,90.314,0.0800934,8.00191,-0.000160579,0.000344329,8.00191,0.615835,0.170184
-994.954,-31.5,90.314,0.0800936,8.00163,-0.000182469,0.000397373,8.00163,0.615839,0.172297
-973.87,-31.5,90.314,0.0800939,8.00136,-0.000202312,0.000454026,8.00136,0.615843,0.174442
-954.7,-31.5,90.314,0.0800941,8.00108,-0.000223313,0.000507738,8.00108,0.615846,0.176563
-937.27,-31.5,90.314,0.0800943,8.00081,-0.000241383,0.000562403,8.00081,0.61585,0.178651
-921.422,-31.5,90.314,0.0800945,8.00055,-0.000260662,0.000613627,8.00055,0.615853,0.180682
-907.013,-31.5,90.314,0.0800947,8.00029,-0.000277767,0.000665679,8.00029,0.615856,0.182658
-893.912,-31.5,90.314,0.0800949,8.00005,-0.000294919,0.000713733,8.00005,0.615859,0.18455
-882,-31.5,90.314,0.0800951,7.9998,-0.000311734,0.000762711,7.9998,0.615862,0.186438
-869.4,-31.5,90.314,0.0800953,7.99954,-0.000329384,0.000812858,7.99954,0.615865,0.188426
-856.8,-31.5,90.314,0.0800956,7.99926,-0.000348284,0.000868588,7.99926,0.615869,0.190557
-844.2,-31.5,90.314,0.0800958,7.99897,-0.000368417,0.000925853,7.99897,0.615872,0.192795
-831.6,-31.5,90.314,0.080096,7.99866,-0.000389808,0.000988045,7.99866,0.615876,0.195158
-819,-31.5,90.314,0.0800963,7.99834,-0.000412506,0.00105277,7.99834,0.61588,0.19764
-806.4,-31.5,90.314,0.0800965,7.998,-0.000436746,0.00112163,7.998,0.615884,0.200255
-793.8,-31.5,90.314,0.0800968,7.99764,-0.000462556,0.00119478,7.99764,0.615888,0.203006
-781.2,-31.5,90.314,0.0800971,7.99726,-0.000489767,0.00127121,7.99726,0.615892,0.205901
-768.6,-31.5,90.314,0.0800974,7.99687,-0.000518898,0.00135218,7.99687,0.615897,0.20895
-756,-31.5,90.314,0.0800977,7.99645,-0.000549469,0.00143771,7.99645,0.615901,0.212162
-743.4,-31.5,90.314,0.080098,7.996,-0.000582041,0.00152831,7.996,0.615906,0.215549
-730.8,-31.5,90.314,0.0800983,7.99554,-0.000616129,0.00162401,7.99554,0.615911,0.21912
-718.2,-31.5,90.314,0.0800987,7.99505,-0.000652372,0.00172571,7.99505,0.615916,0.222886
-705.6,-31.5,90.314,0.080099,7.99453,-0.000690516,0.00183335,7.99453,0.615922,0.226857
-693,-31.5,90.314,0.0800994,7.99398,-0.000731209,0.00194752,7.99398,0.615928,0.231049
-680.4,-31.5,90.314,0.0800998,7.9934,-0.000774235,0.00206943,7.9934,0.615934,0.235474
-667.8,-31.5,90.314,0.0801002,7.99279,-0.000820537,0.00219756,7.99279,0.61594,0.240148
-655.2,-31.5,90.314,0.0801006,7.99215,-0.000869749,0.00233682,7.99215,0.615947,0.245095
-642.6,-31.5,90.314,0.0801011,7.99146,-0.000922656,0.00248248,7.99146,0.615954,0.250315
-630,-31.5,90.314,0.0801016,7.99074,-0.000979479,0.0026425,7.99074,0.615961,0.255846
-617.4,-31.5,90.314,0.0801021,7.98998,-0.00104041,0.00280917,7.98998,0.615969,0.261679
-604.8,-31.5,90.314,0.0801026,7.98916,-0.00110669,0.0029916,7.98916,0.615978,0.267869
-592.2,-31.5,90.314,0.0801032,7.98831,-0.00117772,0.00318344,7.98831,0.615987,0.274408
-579.6,-31.5,90.314,0.0801039,7.98739,-0.00125563,0.00339004,7.9874,0.615996,0.281353
-567,-31.5,90.314,0.0801045,7.98643,-0.00133911,0.00361115,7.98643,0.616007,0.288719
-554.4,-31.5,90.314,0.0801053,7.9854,-0.00143108,0.00384587,7.9854,0.616018,0.296545
-541.8,-31.5,90.314,0.0801061,7.9843,-0.00153041,0.00409984,7.9843,0.61603,0.304887
-529.2,-31.5,90.314,0.0801069,7.98313,-0.0016386,0.00437125,7.98314,0.616043,0.313774
-516.6,-31.5,90.314,0.0801078,7.98189,-0.00175645,0.00466717,7.98189,0.616057,0.32327
-504,-31.5,90.314,0.0801088,7.98056,-0.00188573,0.00498451,7.98056,0.616073,0.333405
-491.4,-31.5,90.314,0.0801099,7.97913,-0.00202597,0.00533213,7.97914,0.61609,0.344252
-478.8,-31.5,90.314,0.0801111,7.97761,-0.00218113,0.00570785,7.97761,0.616108,0.355849
-466.2,-31.5,90.314,0.0801124,7.97598,-0.00234966,0.00611861,7.97598,0.616128,0.368276
-453.6,-31.5,90.314,0.0801139,7.97423,-0.00253615,0.00656545,7.97424,0.616151,0.381592
-441,-31.5,90.314,0.0801155,7.97236,-0.00274011,0.00705414,7.97236,0.616175,0.395884
-428.4,-31.5,90.314,0.0801173,7.97034,-0.00296606,0.00758661,7.97034,0.616202,0.411237
-415.8,-31.5,90.314,0.0801192,7.96817,-0.0032162,0.00816925,7.96817,0.616232,0.427756
-403.2,-31.5,90.314,0.0801214,7.96583,-0.00349327,0.00880538,7.96584,0.616265,0.445551
-390.6,-31.5,90.314,0.0801237,7.96331,-0.00380316,0.0095006,7.96331,0.616302,0.464761
-378,-31.5,90.314,0.0801264,7.96057,-0.00414628,0.010265,7.96058,0.616342,0.485541
-365.4,-31.5,90.314,0.0801293,7.95761,-0.00453406,0.0110975,7.95762,0.616387,0.508049
-352.8,-31.5,90.314,0.0801325,7.95439,-0.00496469,0.0120222,7.95441,0.616437,0.532514
-340.2,-31.5,90.314,0.0801361,7.95089,-0.00545501,0.0130277,7.95091,0.616493,0.559098
-327.6,-31.5,90.314,0.0801402,7.94707,-0.00600536,0.0141494,7.94709,0.616555,0.588139
-315,-31.5,90.314,0.0801447,7.9429,-0.00663008,0.0153786,7.94291,0.616625,0.619828
-302.4,-31.5,90.314,0.0801498,7.93832,-0.00734399,0.016743,7.93834,0.616703,0.654585
-289.8,-31.5,90.314,0.0801555,7.93328,-0.00815493,0.0182511,7.93331,0.61679,0.69275
-277.2,-31.5,90.314,0.0801619,7.92773,-0.00909241,0.0199217,7.92776,0.616889,0.734811
-264.6,-31.5,90.314,0.0801691,7.92159,-0.0101725,0.0217721,7.92163,0.617,0.781315
-252,-31.5,90.314,0.0801773,7.91477,-0.0114274,0.0238248,7.91481,0.617126,0.832932
-239.4,-31.5,90.314,0.0801866,7.90716,-0.0129014,0.0260955,7.90721,0.617269,0.89046
-226.8,-31.5,90.314,0.0801971,7.89863,-0.0146191,0.0286247,7.8987,0.617431,0.954914
-214.2,-31.5,90.314,0.0802091,7.88903,-0.016677,0.0314123,7.88911,0.617617,1.02741
-201.6,-31.5,90.314,0.080223,7.87815,-0.0190923,0.0345119,7.87825,0.61783,1.10958
-189,-31.5,90.314,0.0802389,7.86573,-0.022045,0.0379265,7.86585,0.618075,1.20312
-176.4,-31.5,90.314,0.0802574,7.85149,-0.0255187,0.0417055,7.85164,0.61836,1.31067
-163.8,-31.5,90.314,0.0802792,7.83495,-0.029941,0.0458266,7.83514,0.618696,1.43483
-151.2,-31.5,90.314,0.0803049,7.81568,-0.0350293,0.050395,7.81592,0.619093,1.58052
-138.6,-31.5,90.314,0.0803363,7.79279,-0.0419733,0.0552377,7.7931,0.619576,1.75113
-126,-31.5,90.314,0.0803745,7.76558,-0.0495059,0.0606944,7.76597,0.620166,1.95716
-113.4,-31.5,90.314,0.0804244,7.73259,-0.0608473,0.0660969,7.73311,0.620936,2.20179
-100.8,-31.5,90.314,0.0804866,7.69159,-0.0720833,0.0725118,7.69226,0.621897,2.50811
-88.2,-31.5,90.314,0.0805792,7.64305,-0.0900728,0.0781452,7.64398,0.623328,2.8791
-75.6,-31.5,90.314,0.0806923,7.57433,-0.107621,0.0850379,7.57557,0.62508,3.34922
-63,-31.5,90.314,0.0808633,7.50938,-0.12603,0.0917822,7.511,0.627732,3.95554
-50.4,-31.5,90.314,0.0810904,7.38197,-0.160563,0.0921229,7.38429,0.631263,4.58507
-37.8,-31.5,90.314,0.081401,7.29557,-0.17025,0.0992235,7.29823,0.636107,5.72087
-25.2,-31.5,90.314,0.0818291,6.9945,-0.178535,0.0943548,6.99741,0.642815,6.53955
-12.6,-31.5,90.314,0.0823906,7.18076,-0.0493428,0.104939,7.1817,0.651669,8.51723
7.90265e-14,-31.5,90.314,0.0843954,6.63677,0.161831,0.12153,6.63986,0.683769,6.59127
12.6,-31.5,90.314,0.0870441,6.09672,0.0840109,0.0955497,6.09805,0.72736,-3.32591
25.2,-31.5,90.314,0.0893833,6.5408,-0.124513,0.0770879,6.54244,0.766981,-9.28311
37.8,-31.5,90.314,0.0923428,6.23675,-0.177846,0.0871988,6.2399,0.818613,-7.35563
50.4,-31.5,90.314,0.0955261,5.91179,-0.191578,0.0914521,5.9156,0.876026,-5.02343
63,-31.5,90.314,0.0986493,5.7886,-0.209706,0.0649461,5.79276,0.934247,-4.43384
75.6,-31.5,90.314,0.101498,5.70368,-0.200638,0.0403579,5.70735,0.988979,-4.02056
88.2,-31.5,90.314,0.103784,5.60939,-0.189354,0.0298348,5.61267,1.03403,-3.45162
100.8,-31.5,90.314,0.105604,5.53629,-0.173422,0.0170984,5.53903,1.07063,-2.94213
113.4,-31.5,90.314,0.107328,5.48952,-0.159382,0.00685385,5.49184,1.10586,-2.56251
126,-31.5,90.314,0.109166,5.4544,-0.14185,-0.000295845,5.45624,1.14407,-2.24182
138.6,-31.5,90.314,0.111105,5.42638,-0.12499,-0.00448695,5.42782,1.18509,-1.96898
151.2,-31.5,90.314,0.113121,5.40568,-0.110045,-0.00704339,5.40681,1.2285,-1.74254
163.8,-31.5,90.314,0.115134,5.39147,-0.0971001,-0.00817549,5.39235,1.27262,-1.55713
176.4,-31.5,90.314,0.117113,5.38236,-0.0865139,-0.00834298,5.38306,1.31674,-1.4042
189,-31.5,90.314,0.119051,5.37692,-0.0782645,-0.00816162,5.37749,1.36068,-1.27814
201.6,-31.5,90.314,0.12091,5.37455,-0.0715994,-0.00837378,5.37503,1.40352,-1.17305
214.2,-31.5,90.314,0.122638,5.37603,-0.0652161,-0.00893803,5.37643,1.4439,-1.08427
226.8,-31.5,90.314,0.124208,5.38176,-0.0578572,-0.00897035,5.38208,1.4811,-1.00823
239.4,-31.5,90.314,0.125624,5.39112,-0.0489787,-0.008526,5.39135,1.51505,-0.942249
252,-31.5,90.314,0.126894,5.40312,-0.0391062,-0.00817446,5.40327,1.54583,-0.883156
264.6,-31.5,90.314,0.128028,5.41655,-0.0287708,-0.00804238,5.41663,1.57359,-0.826447
277.2,-31.5,90.314,0.129039,5.43099,-0.0194533,-0.00823563,5.43103,1.59853,-0.771929
289.8,-31.5,90.314,0.129938,5.4464,-0.0104534,-0.00870892,5.44642,1.62086,-0.723003
302.4,-31.5,90.314,0.130733,5.46285,-0.00243395,-0.00907493,5.46286,1.64076,-0.678135
315,-31.5,90.314,0.131431,5.48092,0.00359017,-0.00904599,5.48093,1.65832,-0.635488
327.6,-31.5,90.314,0.132045,5.50093,0.00859258,-0.00839053,5.50094,1.67386,-0.597816
340.2,-31.5,90.314,0.132609,5.52185,0.0125024,-0.00749188,5.52187,1.68819,-0.56588
352.8,-31.5,90.314,0.133136,5.54326,0.0161524,-0.0069828,5.54329,1.70161,-0.53626
365.4,-31.5,90.314,0.133617,5.56569,0.019511,-0.00672668,5.56572,1.71395,-0.506897
378,-31.5,90.314,0.134056,5.58907,0.0223447,-0.00652468,5.58912,1.72521,-0.479489
390.6,-31.5,90.314,0.134454,5.61326,0.0247154,-0.00638285,5.61332,1.73548,-0.454071
403.2,-31.5,90.314,0.134816,5.63809,0.0266862,-0.00630568,5.63815,1.74483,-0.430365
415.8,-31.5,90.314,0.135144,5.6634,0.0283114,-0.00629788,5.66347,1.75334,-0.40818
428.4,-31.5,90.314,0.135441,5.68907,0.0296382,-0.00636133,5.68915,1.76106,-0.387392
441,-31.5,90.314,0.13571,5.715,0.0307084,-0.00649093,5.71508,1.76804,-0.367876
453.6,-31.5,90.314,0.13595,5.74106,0.0315561,-0.00668056,5.74116,1.77432,-0.349542
466.2,-31.5,90.314,0.136165,5.76719,0.032211,-0.00692132,5.76728,1.77992,-0.332301
478.8,-31.5,90.314,0.136354,5.7933,0.0326998,-0.00720699,5.7934,1.78487,-0.316076
491.4,-31.5,90.314,0.136519,5.81932,0.0330446,-0.00753104,5.81942,1.78919,-0.300789
504,-31.5,90.314,0.136661,5.8452,0.0332659,-0.0078856,5.8453,1.79291,-0.286365
516.6,-31.5,90.314,0.13678,5.87088,0.0333804,-0.00826438,5.87098,1.79605,-0.272759
529.2,-31.5,90.314,0.136879,5.89634,0.0334037,-0.00866044,5.89644,1.79864,-0.259926
541.8,-31.5,90.314,0.136957,5.92154,0.03335,-0.00906926,5.92164,1.8007,-0.247825
554.4,-31.5,90.314,0.137016,5.94644,0.0332327,-0.00948704,5.94654,1.80225,-0.236403
567,-31.5,90.314,0.137056,5.97102,0.0330606,-0.00991018,5.97112,1.80331,-0.225621
579.6,-31.5,90.314,0.137079,5.99527,0.0328449,-0.0103357,5.99537,1.80392,-0.215425
592.2,-31.5,90.314,0.137086,6.01916,0.0325899,-0.0107603,6.01926,1.80408,-0.205789
604.8,-31.5,90.314,0.137076,6.04268,0.032301,-0.011181,6.04278,1.80383,-0.196661
617.4,-31.5,90.314,0.137051,6.06582,0.0319864,-0.0115953,6.06591,1.80318,-0.188007
630,-31.5,90.314,0.137012,6.08857,0.0316463,-0.0120008,6.08866,1.80215,-0.17981
642.6,-31.5,90.314,0.136959,6.11092,0.0312847,-0.0123956,6.11101,1.80077,-0.172013
655.2,-31.5,90.314,0.136894,6.13287,0.0309035,-0.012779,6.13296,1.79904,-0.16461
667.8,-31.5,90.314,0.136816,6.15441,0.0305052,-0.0131489,6.1545,1.797,-0.157584
680.4,-31.5,90.314,0.136727,6.17556,0.0300913,-0.0135045,6.17564,1.79465,-0.150904
693,-31.5,90.314,0.136627,6.19629,0.0296644,-0.0138473,6.19638,1.79202,-0.144543
705.6,-31.5,90.314,0.136516,6.21663,0.0292266,-0.0141764,6.21672,1.78913,-0.138488
718.2,-31.5,90.314,0.136397,6.23657,0.0287799,-0.0144911,6.23666,1.786,-0.132722
730.8,-31.5,90.314,0.136268,6.25612,0.0283251,-0.0147919,6.2562,1.78263,-0.127232
743.4,-31.5,90.314,0.136131,6.27528,0.0278647,-0.0150778,6.27536,1.77906,-0.121994
756,-31.5,90.314,0.135987,6.29406,0.0274011,-0.0153494,6.29414,1.77528,-0.116995
768.6,-31.5,90.314,0.135835,6.31247,0.0269353,-0.0156071,6.31254,1.77133,-0.112225
781.2,-31.5,90.314,0.135677,6.3305,0.026469,-0.0158504,6.33058,1.7672,-0.107669
793.8,-31.5,90.314,0.135512,6.34818,0.0260035,-0.0160794,6.34825,1.76292,-0.103315
806.4,-31.5,90.314,0.135342,6.3655,0.02554,-0.0162939,6.36557,1.7585,-0.0991509
819,-31.5,90.314,0.135167,6.38247,0.0250794,-0.0164939,6.38254,1.75394,-0.0951666
831.6,-31.5,90.314,0.134987,6.3991,0.024623,-0.0166795,6.39917,1.74927,-0.0913507
844.2,-31.5,90.314,0.134802,6.4154,0.0241718,-0.016851,6.41547,1.74448,-0.0876948
856.8,-31.5,90.314,0.134613,6.43137,0.0237265,-0.0170083,6.43144,1.7396,-0.0841904
869.4,-31.5,90.314,0.134421,6.44703,0.0232875,-0.0171518,6.44709,1.73462,-0.0808308
882,-31.5,90.314,0.134224,6.46237,0.0228557,-0.0172814,6.46244,1.72957,-0.0776012
894.623,-31.5,90.314,0.134019,6.47791,0.0224181,-0.0174018,6.47797,1.72426,-0.074408
908.872,-31.5,90.314,0.133789,6.4946,0.021949,-0.0175173,6.49466,1.71836,-0.0710806
924.957,-31.5,90.314,0.133526,6.51299,0.021434,-0.0176293,6.51305,1.7116,-0.0675208
943.114,-31.5,90.314,0.133224,6.53319,0.0208749,-0.0177316,6.53325,1.70389,-0.0636999
963.611,-31.5,90.314,0.13288,6.55531,0.0202689,-0.0178261,6.55537,1.69508,-0.0596632
986.748,-31.5,90.314,0.132486,6.57944,0.0196207,-0.017896,6.57949,1.68506,-0.0553971
1012.87,-31.5,90.314,0.132037,6.60565,0.0189261,-0.0179524,6.6057,1.67365,-0.0509918
1042.35,-31.5,90.314,0.131526,6.634,0.018192,-0.0179656,6.63405,1.66073,-0.0463734
1075.63,-31.5,90.314,0.130947,6.6645,0.0174115,-0.0179576,6.66454,1.64613,-0.0417784
1113.2,-31.5,90.314,0.130292,6.69716,0.0165902,-0.0178935,6.6972,1.62969,-0.0369555
1155.61,-31.5,90.314,0.129553,6.73191,0.0157247,-0.0177879,6.73196,1.61128,-0.0324258
1203.49,-31.5,90.314,0.128726,6.76872,0.014837,-0.0176254,6.76876,1.59075,-0.027479
1257.53,-31.5,90.314,0.127801,6.80745,0.0138987,-0.0173611,6.80749,1.56799,-0.0234278
1318.54,-31.5,90.314,0.126775,6.8479,0.0129866,-0.0171247,6.84793,1.54292,-0.0184922
1387.4,-31.5,90.314,0.12564,6.89026,0.0119582,-0.0165944,6.89029,1.51541,-0.0153811
1465.14,-31.5,90.314,0.124398,6.9332,0.0111359,-0.0163838,6.93323,1.4856,-0.0111684
1552.89,-31.5,90.314,0.12302,6.97966,0.00992362,-0.0153873,6.97968,1.45287,-0.00811602
1651.95,-31.5,90.314,0.121608,7.02181,0.00941742,-0.0153297,7.02183,1.41969,-0.010645
1763.77,-31.5,90.314,0.119629,7.07644,0.00826323,-0.0145086,7.07646,1.37387,0.00830673
1890,-31.5,90.314,0.118318,7.11416,0.00660476,-0.0125354,7.11418,1.34392,0
-1260,-15.75,90.314,0.0800919,8.00313,0,0,8.00313,0.615812,0.160873
-1214.85,-15.75,90.314,0.0800921,8.00312,-1.2133e-05,7.65165e-05,8.00312,0.615815,0.160866
-1173.81,-15.75,90.314,0.0800923,8.00303,-1.85814e-05,0.000121413,8.00303,0.615818,0.161537
-1136.49,-15.75,90.314,0.0800925,8.00287,-4.02814e-05,0.000161826,8.00287,0.615821,0.162745
-1102.55,-15.75,90.314,0.0800927,8.00267,-4.57057e-05,0.000189018,8.00267,0.615824,0.164312
-1071.7,-15.75,90.314,0.0800929,8.00243,-6.15353e-05,0.000245045,8.00243,0.615828,0.166202
-1043.65,-15.75,90.314,0.0800931,8.00218,-7.24301e-05,0.000288021,8.00218,0.615831,0.168146
-1018.14,-15.75,90.314,0.0800934,8.00191,-8.41996e-05,0.000345426,8.00191,0.615835,0.170269
-994.954,-15.75,90.314,0.0800936,8.00163,-9.63772e-05,0.000398582,8.00163,0.615839,0.172385
-973.87,-15.75,90.314,0.0800938,8.00136,-0.000106007,0.000455192,8.00136,0.615842,0.174539
-954.7,-15.75,90.314,0.0800941,8.00108,-0.0001181,0.000509617,8.00108,0.615846,0.176666
-937.27,-15.75,90.314,0.0800943,8.00081,-0.00012658,0.000563375,8.00081,0.615849,0.178758
-921.422,-15.75,90.314,0.0800945,8.00054,-0.000137458,0.000615549,8.00054,0.615853,0.180798
-907.013,-15.75,90.314,0.0800947,8.00029,-0.000145782,0.000666906,8.00029,0.615856,0.182775
-893.912,-15.75,90.314,0.0800949,8.00004,-0.000154699,0.000715297,8.00004,0.615859,0.184676
-882,-15.75,90.314,0.0800951,7.99979,-0.000163193,0.000764301,7.99979,0.615862,0.186569
-869.4,-15.75,90.314,0.0800953,7.99953,-0.000172206,0.000814347,7.99953,0.615865,0.188563
-856.8,-15.75,90.314,0.0800955,7.99925,-0.000181547,0.000869986,7.99925,0.615868,0.190701
-844.2,-15.75,90.314,0.0800958,7.99896,-0.000191768,0.000927358,7.99896,0.615872,0.192948
-831.6,-15.75,90.314,0.080096,7.99865,-0.000202601,0.0009897,7.99865,0.615875,0.195321
-819,-15.75,90.314,0.0800962,7.99833,-0.000214198,0.00105458,7.99833,0.615879,0.197813
-806.4,-15.75,90.314,0.0800965,7.99799,-0.000226623,0.00112376,7.99799,0.615883,0.20044
-793.8,-15.75,90.314,0.0800968,7.99763,-0.000239923,0.00119732,7.99763,0.615887,0.203203
-781.2,-15.75,90.314,0.0800971,7.99725,-0.000253858,0.00127397,7.99725,0.615892,0.20611
-768.6,-15.75,90.314,0.0800973,7.99685,-0.000269058,0.00135563,7.99685,0.615896,0.209173
-756,-15.75,90.314,0.0800976,7.99643,-0.000284648,0.0014414,7.99643,0.615901,0.212397
-743.4,-15.75,90.314,0.080098,7.99598,-0.00030155,0.0015326,7.99598,0.615906,0.215797
-730.8,-15.75,90.314,0.0800983,7.99551,-0.000318702,0.00162839,7.99551,0.615911,0.219379
-718.2,-15.75,90.314,0.0800986,7.99502,-0.00033716,0.00173055,7.99502,0.615916,0.223161
-705.6,-15.75,90.314,0.080099,7.9945,-0.000356133,0.00183823,7.9945,0.615921,0.227146
-693,-15.75,90.314,0.0800994,7.99395,-0.000376533,0.00195281,7.99395,0.615927,0.231356
-680.4,-15.75,90.314,0.0800998,7.99337,-0.000397696,0.00207467,7.99337,0.615933,0.2358
-667.8,-15.75,90.314,0.0801002,7.99276,-0.000420806,0.00220317,7.99276,0.615939,0.240497
-655.2,-15.75,90.314,0.0801006,7.99211,-0.000445047,0.00234239,7.99211,0.615946,0.245467
-642.6,-15.75,90.314,0.0801011,7.99142,-0.00047122,0.00248818,7.99142,0.615953,0.250713
-630,-15.75,90.314,0.0801016,7.99069,-0.000499196,0.00264828,7.99069,0.615961,0.256275
-617.4,-15.75,90.314,0.0801021,7.98992,-0.000529247,0.00281502,7.98992,0.615969,0.262141
-604.8,-15.75,90.314,0.0801026,7.98911,-0.000561998,0.00299782,7.98911,0.615977,0.26837
-592.2,-15.75,90.314,0.0801032,7.98824,-0.000597425,0.00318995,7.98824,0.615987,0.274953
-579.6,-15.75,90.314,0.0801039,7.98732,-0.00063644,0.00339749,7.98733,0.615996,0.281948
-567,-15.75,90.314,0.0801045,7.98635,-0.000678606,0.00361922,7.98635,0.616007,0.289368
-554.4,-15.75,90.314,0.0801053,7.98531,-0.000725308,0.00385576,7.98531,0.616018,0.297258
-541.8,-15.75,90.314,0.0801061,7.98421,-0.00077598,0.00411143,7.98421,0.61603,0.305666
-529.2,-15.75,90.314,0.0801069,7.98303,-0.000831134,0.00438487,7.98303,0.616044,0.314626
-516.6,-15.75,90.314,0.0801079,7.98178,-0.000890991,0.00468264,7.98178,0.616058,0.324202
-504,-15.75,90.314,0.0801089,7.98043,-0.000956836,0.00500287,7.98043,0.616073,0.334425
-491.4,-15.75,90.314,0.08011,7.979,-0.00102733,0.00535224,7.979,0.61609,0.345368
-478.8,-15.75,90.314,0.0801112,7.97746,-0.00110611,0.00573157,7.97746,0.616109,0.357075
-466.2,-15.75,90.314,0.0801125,7.97582,-0.00119022,0.00614409,7.97582,0.61613,0.369618
-453.6,-15.75,90.314,0.080114,7.97405,-0.00128458,0.00659477,7.97405,0.616152,0.383073
-441,-15.75,90.314,0.0801156,7.97215,-0.00138655,0.00708581,7.97216,0.616177,0.397515
-428.4,-15.75,90.314,0.0801174,7.97012,-0.00150036,0.00762215,7.97012,0.616204,0.413045
-415.8,-15.75,90.314,0.0801193,7.96792,-0.00162591,0.00820885,7.96793,0.616235,0.429763
-403.2,-15.75,90.314,0.0801215,7.96555,-0.00176495,0.00884946,7.96556,0.616268,0.447787
-390.6,-15.75,90.314,0.0801239,7.963,-0.00192135,0.00955123,7.963,0.616305,0.467263
-378,-15.75,90.314,0.0801266,7.96023,-0.0020936,0.010321,7.96023,0.616346,0.48834
-365.4,-15.75,90.314,0.0801295,7.95722,-0.00229063,0.0111634,7.95723,0.616391,0.511202
-352.8,-15.75,90.314,0.0801328,7.95395,-0.00250746,0.0120955,7.95396,0.616442,0.536061
-340.2,-15.75,90.314,0.0801365,7.95039,-0.0027572,0.0131144,7.95041,0.616499,0.563119
-327.6,-15.75,90.314,0.0801406,7.94651,-0.00303572,0.0142485,7.94652,0.616562,0.592687
-315,-15.75,90.314,0.0801452,7.94225,-0.00335323,0.0154923,7.94227,0.616632,0.624998
-302.4,-15.75,90.314,0.0801503,7.93758,-0.00371565,0.0168757,7.9376,0.616711,0.660481
-289.8,-15.75,90.314,0.0801561,7.93244,-0.00412699,0.0184007,7.93246,0.6168,0.699493
-277.2,-15.75,90.314,0.0801626,7.92676,-0.00460426,0.0200968,7.92678,0.616901,0.742588
-264.6,-15.75,90.314,0.08017,7.92046,-0.0051538,0.0219716,7.92049,0.617014,0.790316
-252,-15.75,90.314,0.0801783,7.91344,-0.00579533,0.0240602,7.91348,0.617142,0.843444
-239.4,-15.75,90.314,0.0801878,7.9056,-0.00654988,0.0263703,7.90565,0.617288,0.902786
-226.8,-15.75,90.314,0.0801986,7.89679,-0.00743277,0.0289509,7.89685,0.617454,0.969469
-214.2,-15.75,90.314,0.0802109,7.88684,-0.00849017,0.0317952,7.8869,0.617644,1.04468
-201.6,-15.75,90.314,0.0802251,7.87552,-0.00973695,0.0349698,7.87561,0.617863,1.13023
-189,-15.75,90.314,0.0802415,7.86257,-0.0112572,0.0384591,7.86267,0.618115,1.22793
-176.4,-15.75,90.314,0.0802606,7.84764,-0.0130557,0.0423361,7.84776,0.618409,1.3408
-163.8,-15.75,90.314,0.080283,7.83024,-0.0153357,0.0465774,7.8304,0.618755,1.4716
-151.2,-15.75,90.314,0.0803097,7.80986,-0.0179724,0.051239,7.81005,0.619167,1.62572
-138.6,-15.75,90.314,0.0803421,7.78563,-0.0215364,0.0563168,7.78586,0.619666,1.80717
-126,-15.75,90.314,0.0803819,7.75659,-0.0254346,0.0617343,7.75688,0.62028,2.026
-113.4,-15.75,90.314,0.0804329,7.72161,-0.0310723,0.0676515,7.72197,0.621067,2.28809
-100.8,-15.75,90.314,0.0804973,7.67803,-0.0369679,0.0735099,7.67847,0.622063,2.61036
-88.2,-15.75,90.314,0.0805869,7.62677,-0.0447679,0.0801618,7.62732,0.623448,3.00523
-75.6,-15.75,90.314,0.0807015,7.55768,-0.0547896,0.0853311,7.55836,0.625222,3.48118
-63,-15.75,90.314,0.0808571,7.48676,-0.0594153,0.0928389,7.48757,0.627636,4.09276
-50.4,-15.75,90.314,0.0810643,7.37722,-0.0776496,0.0940724,7.37823,0.630856,4.70689
-37.8,-15.75,90.314,0.0812614,7.29207,-0.0700188,0.100944,7.29311,0.633927,5.60487
-25.2,-15.75,90.314,0.0815444,7.132,-0.0533238,0.102712,7.13294,0.638351,6.13825
-12.6,-15.75,90.314,0.0819466,7.22288,0.038775,0.106897,7.22377,0.644663,6.89621
7.36343e-14,-15.75,90.314,0.0832144,7.22639,0.220711,0.132438,7.23097,0.664766,4.95554
12.6,-15.75,90.314,0.0846929,7.40582,0.167912,0.110709,7.40855,0.688597,-2.30727
25.2,-15.75,90.314,0.0856299,7.80385,-0.0142759,0.080925,7.80429,0.703918,-7.4065
37.8,-15.75,90.314,0.0869746,7.64298,-0.0616258,0.0961042,7.64383,0.7262,-6.7514
50.4,-15.75,90.314,0.0887421,7.42543,-0.0634447,0.10295,7.42641,0.756017,-4.98044
